index,lastNameEn,lastNameGe,count
43305,kakoishvili-vasadze,კაკოიშვილი-ვასაძე,1
43306,ianikov,იანიკოვ,1
43307,dzognadze,ძოგნაძე,1
43308,bednieshvili,ბედნიეშვილი,1
43309,bandigiani,ბანდიგიანი,1
43310,lominadze-chapichadze,ლომინაძე-ჩაფიჩაძე,1
43311,klapovshaki,კლაპოვშაკი,1
43312,saliona,სალიონა,1
43313,rasipnikhi,რასიპნიხი,1
43314,loshmanova,ლოშმანოვა,1
43315,lapushkina,ლაპუშკინა,1
43316,tsetskhladze-ramishvili,ცეცხლაძე-რამიშვილი,1
43317,tsetskhladze-abuladze,ცეცხლაძე-აბულაძე,1
43318,piatikovski,პიატიკოვსკი,1
43319,tavberidze-bandzeladze,თავბერიძე-ბანძელაძე,1
43320,zaqariadze-gagua,ზაქარიაძე-გაგუა,1
43321,darbaidze-grigalashvili,დარბაიძე-გრიგალაშვილი,1
43322,bairaq,ბაირაქ,1
43323,madotan,მადოთან,1
43324,kompanievski,კომპანიევსკი,1
43325,liapakh,ლიაპახ,1
43326,kartseva,კარცევა,1
43327,pekhova,პეხოვა,1
43328,kerjoian,კერჯოიან,1
43329,jalabidze,ჯალაბიძე,1
43330,kverghelidze-chkhaidze,კვერღელიძე-ჩხაიძე,1
43331,savatevoi,სავატევოი,1
43332,gushani,გუშანი,1
43333,agusev,აგუსევ,1
43334,sotski,სოცკი,1
43335,nemchinov,ნემჩინოვ,1
43336,matukhnov,მატუხნოვ,1
43337,kastrikin,კასტრიკინ,1
43338,varabiov,ვარაბიოვ,1
43339,baradin,ბარადინ,1
43340,saseva,სასევა,1
43341,masliaeva,მასლიაევა,1
43342,bardin,ბარდინ,1
43343,chudesna,ჩუდესნა,1
43344,sinitskaia,სინიცკაია,1
43345,likova,ლიკოვა,1
43346,golubina,გოლუბინა,1
43347,tartilov,ტარტილოვ,1
43348,zelioni,ზელიონი,1
43349,voshchenko,ვოშჩენკო,1
43350,vereshchak,ვერეშჩაკ,1
43351,slabodenko,სლაბოდენკო,1
43352,gnezdiukov,გნეზდიუკოვ,1
43353,bulash,ბულაშ,1
43354,neprienko,ნეპრიენკო,1
43355,kanaev,კანაევ,1
43356,zakhlebni,ზახლებნი,1
43357,briliov,ბრილიოვ,1
43358,miloradova,მილორადოვა,1
43359,matrosova,მატროსოვა,1
43360,krivosheikina,კრივოშეიკინა,1
43361,vialshina,ვიალშინა,1
43362,ampleeva,ამპლეევა,1
43363,aguseva,აგუსევა,1
43364,sapanov,საფანოვ,1
43365,pegovi,პეგოვი,1
43366,tanagonian,ტანაგონიან,1
43367,bigulova,ბიგულოვა,1
43368,beridze-qarchava,ბერიძე-ქარჩავა,1
43369,ribisova,რიბისოვა,1
43370,krasheninikova,კრაშენინიკოვა,1
43371,alionkina,ალიონკინა,1
43372,kolpova,კოლპოვა,1
43373,zalias,ზალიას,1
43374,chkhaidze-sulaqvelidze,ჩხაიძე-სულაქველიძე,1
43375,ornap,ორნაფ,1
43376,sapovskaia,საპოვსკაია,1
43377,podiorgina,პოდიორგინა,1
43378,pinzarianu,პინზარიანუ,1
43379,manilnik,მანილნიკ,1
43380,kolomichuk,კოლომიჩუკ,1
43381,kastornova,კასტორნოვა,1
43382,gratii,გრატიი,1
43383,boneva,ბონევა,1
43384,bangianova,ბანგიანოვა,1
43385,muzikov,მუზიკოვ,1
43386,chkhatarashvili-miminoshvili,ჩხატარაშვილი-მიმინოშვილი,1
43387,saakadze-dvalishvili,სააკაძე-დვალიშვილი,1
43388,mujiri-oragvelidze,მუჯირი-ორაგველიძე,1
43389,mozgunova,მოზგუნოვა,1
43390,kvernadze-naumova,კვერნაძე-ნაუმოვა,1
43391,baghaturia-tavdumadze,ბაღათურია-თავდუმაძე,1
43392,koropets,კოროპეც,1
43393,chkhartishvili-ghlonti,ჩხარტიშვილი-ღლონტი,1
43394,ozdiurk,ოზდიურკ,1
43395,matiashvili-dolidze,მათიაშვილი-დოლიძე,1
43396,diasamidze-khmaladze,დიასამიძე-ხმალაძე,1
43397,georgelashvili,გეორგელაშვილი,1
43398,khalalei,ხალალეი,1
43399,podergina,პოდერგინა,1
43400,vizirskaia,ვიზირსკაია,1
43401,parsaev,პარსაევ,1
43402,dolzhevski,დოლჟევსკი,1
43403,zhukov,ჟუკოვ,1
43404,simonaishvili,სიმონაიშვილი,1
43405,miminoshvili-dolidze,მიმინოშვილი-დოლიძე,1
43406,qartsivadze-vatchridze,ქარცივაძე-ვაჭრიძე,1
43407,siradze-beridze,სირაძე-ბერიძე,1
43408,sushkin,სუშკინ,1
43409,studenikov,სტუდენიკოვ,1
43410,strugov,სტრუგოვ,1
43411,pilguev,პილგუევ,1
43412,namichaishvili,ნამიჩაიშვილი,1
43413,bikhanov,ბიხანოვ,1
43414,merkurova,მერკუროვა,1
43415,bedinieshvili,ბედინიეშვილი,1
43416,lortqipanidze-dzirkvadze,ლორთქიფანიძე-ძირკვაძე,1
43417,tchitchileshvili,ჭიჭილეშვილი,1
43418,natsvaladze-zaqariadze,ნაცვალაძე-ზაქარიაძე,1
43419,shablitski,შაბლიცკი,1
43420,tvaleibashvili,თვალეიბაშვილი,1
43421,chibukhia,ჩიბუხია,1
43422,zurnazhiani,ზურნაჟიანი,1
43423,tavgazov,ტავგაზოვ,1
43424,pulkhovi,პულხოვი,1
43425,krkikian,კრკიკიან,1
43426,makharadze-shainidze,მახარაძე-შაინიძე,1
43427,diasamidze-jorbenadze,დიასამიძე-ჯორბენაძე,1
43428,chinioni,ჩინიონი,1
43429,chekhadarovi,ჩეხადაროვი,1
43430,shpakovi,შპაკოვი,1
43431,shoshotashvili,შოშოტაშვილი,1
43432,shotasshvili,შოთასშვილი,1
43433,trusov,ტრუსოვ,1
43434,pinjoian,პინჯოიან,1
43435,kamarauli,კამარაული,1
43436,zubov,ზუბოვ,1
43437,kupusidze,კუპუსიძე,1
43438,udovichenko,უდოვიჩენკო,1
43439,ivantsov,ივანცოვ,1
43440,kamarinski,კამარინსკი,1
43441,khudaikulovi,ხუდაიკულოვი,1
43442,mankasariani,მანკასარიანი,1
43443,sakharusova,სახარუსოვა,1
43444,raentova,რაენტოვა,1
43445,rabtsevich,რაბცევიჩ,1
43446,moskovchuk,მოსკოვჩუკ,1
43447,iureva,იურევა,1
43448,zurnazhian,ზურნაჟიან,1
43449,vshivtseva,ვშივცევა,1
43450,gniteva,გნიტევა,1
43451,burlakina,ბურლაკინა,1
43452,bunikova,ბუნიკოვა,1
43453,avksenteva,ავკსენტევა,1
43454,mendelchuki,მენდელჩუკი,1
43455,bratchin,ბრატჩინ,1
43456,chalov,ჩალოვ,1
43457,bersanidze,ბერსანიძე,1
43458,khutinaevi,ხუტინაევი,1
43459,kasparov,კასპაროვ,1
43460,kazan,კაზან,1
43461,antiushkina,ანტიუშკინა,1
43462,grigoriev,გრიგორიევ,1
43463,shuiski,შუისკი,1
43464,shikhaleev,შიხალეევ,1
43465,tiashchenko,ტიაშჩენკო,1
43466,mantruev,მანტრუევ,1
43467,rabanina,რაბანინა,1
43468,potagova,პოტაგოვა,1
43469,izverskaia,იზვერსკაია,1
43470,kushenko,კუშენკო,1
43471,chinoiani,ჩინოიანი,1
43472,mukiets,მუკიეც,1
43473,kuprianchik,კუპრიანჩიკ,1
43474,kopiichuk,კოპიიჩუკ,1
43475,tan,თან,1
43476,vashalomidze-chkhartishvili,ვაშალომიძე-ჩხარტიშვილი,1
43477,vartavanian,ვართავანიან,1
43478,gabai-mgeladze,გაბაი-მგელაძე,1
43479,bogun,ბოგუნ,1
43480,khinikadze-qadieshvili,ხინიკაძე-ქადიეშვილი,1
43481,shamkhalov,შამხალოვ,1
43482,akeev,აკეევ,1
43483,sariants,სარიანც,1
43484,khestanova,ხესტანოვა,1
43485,masunova,მასუნოვა,1
43486,kalibataite,კალიბატაიტე,1
43487,chulin,ჩულინ,1
43488,semenov,სემენოვ,1
43489,kandaurov,კანდაუროვ,1
43490,tsikalanovi,ციკალანოვი,1
43491,tsapalov,ცაპალოვ,1
43492,rakhmanenko,რახმანენკო,1
43493,padiorgin,პადიორგინ,1
43494,orlov,ორლოვ,1
43495,kolibelnikov,კოლიბელნიკოვ,1
43496,bonev,ბონევ,1
43497,ambrazhichik,ამბრაჟიჩიკ,1
43498,olchak,ოლჩაკ,1
43499,krishtaleva,კრიშტალევა,1
43500,bologova,ბოლოგოვა,1
43501,zakharenkova,ზახარენკოვა,1
43502,gornostaeva,გორნოსტაევა,1
43503,biuk,ბიუკ,1
43504,kostrikin,კოსტრიკინ,1
43505,shmshurian,შმშურიან,1
43506,medzhedov,მედჟედოვ,1
43507,hakobiantsi,ჰაკობიანცი,1
43508,jimsheleishvili-tutberidze,ჯიმშელეიშვილი-თუთბერიძე,1
43509,mukoian-dolaberidze,მუკოიან-დოლაბერიძე,1
43510,lebanidze-elbaqidze,ლებანიძე-ელბაქიძე,1
43511,turnanba,ტურნანბა,1
43512,saitovi,საიტოვი,1
43513,keler,კელერ,1
43514,gulbiani-khabuliani,გულბიანი-ხაბულიანი,1
43515,apridonidze–margvelashvili,აფრიდონიძე–მარგველაშვილი,1
43516,iankilova,იანკილოვა,1
43517,justi zhorzholiani,ჯუსტი ჟორჟოლიანი,1
43518,khapava-beridze,ხაფავა-ბერიძე,1
43519,tchedia-machitidze,ჭედია-მაჩიტიძე,1
43520,dzneladze-khvadagiani,ძნელაძე-ხვადაგიანი,1
43521,tsnobiladze-eradze,ცნობილაძე-ერაძე,1
43522,chkhobadze-dvalishvili,ჩხობაძე-დვალიშვილი,1
43523,sheptalini,შეპტალინი,1
43524,qurtsadze-baghdavadze,ქურცაძე-ბაღდავაძე,1
43525,paiqidze-abesadze,ფაიქიძე-აბესაძე,1
43526,troia,ტროია,1
43527,sarkhushevi,სარხუშევი,1
43528,samuilova,სამუილოვა,1
43529,rapti,რაპტი,1
43530,nakoeva,ნაკოევა,1
43531,mkheidze-gventsadze,მხეიძე-გვენცაძე,1
43532,mukbaniani-ochigava,მუკბანიანი-ოჩიგავა,1
43533,moog,მოოგ,1
43534,manvelishvili-balanchivadze,მანველიშვილი-ბალანჩივაძე,1
43535,losaberidze-mkheidze,ლოსაბერიძე-მხეიძე,1
43536,kukhianidze-kikvadze,კუხიანიძე-კიკვაძე,1
43537,koghuashvili-ukleba,კოღუაშვილი-უკლება,1
43538,karailanidu,კარაილანიდუ,1
43539,kapanadze-injgia,კაპანაძე-ინჯგია,1
43540,imedadze-zhorzholiani,იმედაძე-ჟორჟოლიანი,1
43541,iashvili-lataria,იაშვილი-ლატარია,1
43542,zviadadze-gotiashvili,ზვიადაძე-გოტიაშვილი,1
43543,gochelashvili-pruidze,გოჩელაშვილი-ფრუიძე,1
43544,gogelidze-asatiani,გოგელიძე-ასათიანი,1
43545,gogelashvili-qutateladze,გოგელაშვილი-ქუთათელაძე,1
43546,gvenetadze-shavgulidze,გვენეტაძე-შავგულიძე,1
43547,getsadze-rukhvadze,გეწაძე-რუხვაძე,1
43548,dzabiradze-qebulia,ძაბირაძე-ქებულია,1
