rus,en,matched,matchedEngName
Годерзшивиш,goderzshivish,გოდერზიშვილი,goderzishvili
Немцицуверидзе,nemtsitsuveridze,ნემსიწვერიძე,nemsitsveridze
Хартунишвили,khartunishvili,ხარტონიშვილი,khartonishvili
Башалишвили,bashalishvili,ფაშალიშვილი,pashalishvili
Малашенко,malashenko,ტალაშენკო,talashenko
Дохтурошвили,dokhturoshvili,დოხტურიშვილი,dokhturishvili
Бедридзе,bedridze,ბერიძე,beridze
Стоценко,stotsenko,სტაცენკო,statsenko
Гилорава,gilorava,მილორავა,milorava
Сельбян,sel'bian,სერობიან,serobian
Шамемян,shamemian,შამილიან,shamilian
Химатулин,khimatulin,ყამარაული,khamarauli
Габескирин,gabeskirin,გაბესკირია,gabeskiria
Акрышов,akrishov,აკრიტოვ,akritov
Сехлитадзе,sekhlitadze,შეყილაძე,shekhiladze
Хазаря,khazaria,ხაზალია,khazalia
Бучештский,bucheshtskii,ბუდეშტსკი,budeshtski
Шиелашвили,shielashvili,შიოლაშვილი,shiolashvili
Чавловшвили,chavlovshvili,ჩავლეიშვილი,chavleishvili
Семендей,semendei,სემენოვი,semenovi
Чигиза,chigiza,ჩიგოგა,chigoga
Ламрадзе,lamradze,ლაგრაძე,lagradze
Сиатной,siatnoi,სანოი,sanoi
Арчимашвилли,archimashvilli,არჩემაშვილი,archemashvili
Бешношвили,beshnoshvili,ბეყოშვილი,bekhoshvili
Арсуев,arsuev,ბრუევ,bruev
Ча[...]ев,cha[...]ev,ჩანჩიევ,chanchiev
Кварухели,kvarukheli,ხარხელი,kharkheli
Комеверидзе,komeveridze,კობერიძე,koberidze
Сумбатов,sumbatov,უმბათოვ,umbatov
Парцикоян,partsikoian,ვარტიკიან,vartikian
Митонидзе,mitonidze,მეტონიძე,metonidze
Клатейшвили,klateishvili,ყლატეიშვილი,khlateishvili
Рубцев,rubtsev,რუბცოვა,rubtsova
Мецхаврашвили,metskhavrashvili,მეცხოვრიშვილი,metskhovrishvili
Гепанашвили,gepanashvili,პეპანაშვილი,pepanashvili
Туцков,tutskov,კუწკო,kutsko
Серапьян,serap'ian,სეროპიან,seropian
Дорямилидзе,doriamilidze,დარსაველიძე,darsavelidze
Венитикян,venitikian,ვენეტიკიან,venetikian
Когкагуры,kogkaguri,კოკაური,kokauri
Германелашвили,germanelashvili,გერმანოზაშვილი,germanozashvili
Хачинуридзе,khachinuridze,ხაჩიურიძე,khachiuridze
Котерешвили,kotereshvili,კოტორაშვილი,kotorashvili
Видинеев,vidineev,იდნოევ,idnoev
Бурджонадзе,burdzhonadze,ბურძენაძე,burdzenadze
Баколовадзе,bakolovadze,ბოლქვაძე,bolqvadze
Гобовян,gobovian,გოგორიან,gogorian
Санао,sanao,სანკო,sanko
Верелошвили,vereloshvili,ვერულაშვილი,verulashvili
Колумов,kolumov,კასუმოვ,kasumov
Кондрашов,kondrashov,კონდრაშოვ,kondrashov
Архоташвили,arkhotashvili,არხოზაშვილი,arkhozashvili
Кузикурашвили,kuzikurashvili,ქიზიყურაშვილი,qizikhurashvili
Зубатошвили,zubatoshvili,ზუბაშვილი,zubashvili
Мамашашвили,mamashashvili,მამარდაშვილი,mamardashvili
Кацсашвили,katssashvili,კაციაშვილი,katsiashvili
Лив,liv,ლის,lis
Гобриадзе,gobriadze,გაბრიაძე,gabriadze
Мамосахлисов,mamosakhlisov,მამასახლისოვ,mamasakhlisov
Телозонян,telozonian,მელქონიან,melqonian
Котрихадзе,kotrikhadze,კოტრიკაძე,kotrikadze
Вагадашвили,vagadashvili,ვარადაშვილი,varadashvili
Хайчикян,khaichikian,ხაჩიკიან,khachikian
Тишилава,tishilava,აბშილავა,abshilava
Незнанов,neznanov,ნეზნანოვი,neznanovi
Жардонин,zhardonin,ჟორდანია,zhordania
Нагабедьян,nagabed'ian,აგაბეკიან,agabekian
Гарсоевич,garsoevich,გასოევი,gasoevi
Ломак,lomak,დომაკ,domak
Пания,paniia,ფანთია,pantia
Магроколидзе,magrokolidze,მარკოიძე,markoidze
Абзжан,abzzhan,აბაჯიან,abajian
Маланкаладзе,malankaladze,მალაყმაძე,malakhmadze
Куварацхелия,kuvaratskheliia,კვარაცხელია,kvaratskhelia
Газалешвили,gazaleshvili,გოზალიშვილი,gozalishvili
Ватитатдзе,vatitatdze,ვატიტაძე,vatitadze
Росляков,rosliakov,როსლიაკოვა,rosliakova
Додишели,dodisheli,ოდიშელი,odisheli
Лугуташвилли,lugutashvilli,გუგუტაშვილი,gugutashvili
Герговьяни,gergov'iani,გირგვლიანი,girgvliani
Каракидзе,karakidze,ნარაკიძე,narakidze
Цкерошвили,tskeroshvili,წვეროშვილი,tsveroshvili
Чумбуридае,chumburidae,ჭუმბურიძე,tchumburidze
Ахаканян,akhakanian,აღაჯანიან,aghajanian
Георадзе,georadze,გორაძე,goradze
Ульянц,ul'iants,გულიანც,guliants
Терсеменов,tersemenov,ტერსენოვ,tersenov
Вортоньян,vorton'ian,ვართანიან,vartanian
Мусхаладзе,muskhaladze,მსხალაძე,mskhaladze
Матуренко,maturenko,მაზურენკო,mazurenko
Жогик,zhogik,ჟოსი,zhosi
Кобьяшвили,kob'iashvili,კობიაშვილი,kobiashvili
Гогорян-Осипян,gogorian-osipian,გოგია-ფიფია,gogia-pipia
Гочохия,gochokhiia,გოგოხია,gogokhia
Зельской,zel'skoi,ზელინსკი,zelinski
Жукава,zhukava,ჟუკოვა,zhukova
Хмедиашвили,khmediashvili,ხვედიაშვილი,khvediashvili
Цицкаридзе,tsitskaridze,ცისკარიძე,tsiskaridze
Марухян,marukhian,მარუკიან,marukian
Мкртьян,mkrt'ian,მკრტჩიან,mkrtchian
Осман-оглы,osman-ogli,ოსმან-ოღლი,osman-oghli
Ислуридзе,isluridze,ილურიძე,iluridze
Вансаль,vansal',ვანიანი,vaniani
Джейджерадзе,dzheidzheradze,კეჟერაძე,kezheradze
Мейпшев,meipshev,მოისეევ,moiseev
Амикиши,amikishi,აზაკიში,azakishi
Хапидрава,khapidrava,ხანიდრავა,khanidrava
Яжьян,iazh'ian,იაჟიან,iazhian
Литвиченко,litvichenko,ლიტვინენკო,litvinenko
Котешел,koteshel,კონოშევ,konoshev
Кохрейтн,kokhreitn,კოხრეიძე,kokhreidze
Венгержанович,vengerzhanovich,ვენგრჟანოვიჩ,vengrzhanovich
Пыгхадзе,pigkhadze,ფოფხაძე,popkhadze
Австян,avstian,ავეტიან,avetian
Хурпицов,khurpitsov,ხრამცოვ,khramtsov
Бахшицян,bakhshitsian,ბახჩინიან,bakhchinian
Мчалидзе,mchalidze,ჭალიძე,tchalidze
Харычев,kharichev,ხარიჩევი,kharichevi
Энбоев,enboev,ეიბოვ,eibov
Гикашвилли,gikashvilli,გიკაშვილი,gikashvili
Довелян,dovelian,ოველიან,ovelian
Купилев,kupilev,კულიევ,kuliev
Мухтарян,mukhtarian,მხითარიან,mkhitarian
Гвенуадзе,gvenuadze,გვენეტაძე,gvenetadze
Соосарь,soosar',სოლიარ,soliar
Шакирянов,shakirianov,შაკირზიანოვ,shakirzianov
Кускиладзе,kuskiladze,ხუსკივაძე,khuskivadze
Картуков,kartukov,კარლუკოვი,karlukovi
Малудашвили,maludashvili,მალუტაშვილი,malutashvili
Токовенко,tokovenko,იაკოვენკო,iakovenko
Читалишвили,chitalishvili,ჩიტაიშვილი,chitaishvili
Правоверова,pravoverova,პივოვაროვა,pivovarova
Лаар,laar,ლაზარ,lazar
Амеранашвилли,ameranashvilli,ამირანაშვილი,amiranashvili
Басишвли,basishvli,ბასიშვილი,basishvili
Мамляашвили,mamliaashvili,მამისაშვილი,mamisashvili
Супарашвили,suparashvili,ქუფარაშვილი,quparashvili
Пидзышвили,pidzishvili,ბიძიშვილი,bidzishvili
Шармиашвилли,sharmiashvilli,შარმიაშვილი,sharmiashvili
Лулуа,lulua,გულუა,gulua
Нодаришивили,nodarishivili,ნოდარიშვილი,nodarishvili
Родович,rodovich,რადოვიჩ,radovich
Мамиладзе,mamiladze,მამულაძე,mamuladze
Хочиодзе,khochiodze,ხაჩიძე,khachidze
Лазьба,laz'ba,ლაზბა,lazba
Урлудадзе,urludadze,ურდულაძე,urduladze
Ковахаидзе,kovakhaidze,კობახიძე,kobakhidze
Дедуков,dedukov,დიდუკოვა,didukova
Экизошвили,ekizoshvili,ეკიზაშვილი,ekizashvili
Маганценишвили,magantsenishvili,გარსენიშვილი,garsenishvili
Якобшивили,iakobshivili,იაკობაშვილი,iakobashvili
Казиашвили,kaziashvili,კაზიაშვილი,kaziashvili
Эшешвили,esheshvili,ეზიეშვილი,ezieshvili
Дувани,duvani,დვალი,dvali
Дисакели,disakeli,დიშელი,disheli
Лаврюк,lavriuk,ლავრიკ,lavrik
Ткелмаладзе,tkelmaladze,ტყემალაძე,tkhemaladze
Алисабит оглы,alisabit ogli,ალიბაბა ოღლი,alibaba oghli
Асо,aso,ასი,asi
Зикиев,zikiev,ზიკიევი,zikievi
Ерканошвили,erkanoshvili,ელკანიშვილი,elkanishvili
Санитьян,sanit'ian,სანტოიან,santoian
Квиргиладзе,kvirgiladze,კვირიკაძე,kvirikadze
Галоган,galogan,გალოიან,galoian
Дорощан,doroschan,ტოროსიან,torosian
Курякин,kuriakin,კურაკინ,kurakin
Туртурай,turturai,ბუნტური,bunturi
Асиев,asiev,ალიევ,aliev
Джамошпашвили,dzhamoshpashvili,ძამსაშვილი,dzamsashvili
Парджиани,pardzhiani,პარიზიანი,pariziani
Инжиашвили,inzhiashvili,ბეჟიაშვილი,bezhiashvili
