rus,en,matched,matchedEngName
Переулашвили,pereulashvili,ვერულაშვილი,verulashvili
Кабинадзе,kabinadze,კაპანაძე,kapanadze
Цисбладзе,tsisbladze,წითელაძე,tsiteladze
Черкезливили,cherkezlivili,ჩერქეზიშვილი,cherqezishvili
Куцинадзе,kutsinadze,კაციტაძე,katsitadze
Сатдар,satdar,გაიდარ,gaidar
Гарабидзе,garabidze,არაბიძე,arabidze
Хупдадзе,khupdadze,ხუნდაძე,khundadze
Герцог,gertsog,გერც,gerts
Чрихишвили,chrikhishvili,ჭრიკიშვილი,tchrikishvili
Квесейшвили,kveseishvili,კვესეიშვილი,kveseishvili
Дожикия,dozhikiia,ლოჟკინა,lozhkina
Цыгинадзе,tsiginadze,წიგნაძე,tsignadze
Джамон-Джас,dzhamon-dzhas,მჟავანაძე,mzhavanadze
Миронкин,mironkin,ვორონკინ,voronkin
Сокакоев,sokakoev,სანაკოევ,sanakoev
Пачалишвили,pachalishvili,ფაშალიშვილი,pashalishvili
Казшвили,kazshvili,კაიშვილი,kaishvili
Пахбахаушли,pakhbakhaushli,ბახბახაშვილი,bakhbakhashvili
Георгизов,georgizov,გეორგიზოვ,georgizov
Таиир,taiir,ტაჰირ,tahir
Хочуков,khochukov,ხაჩიკოვ,khachikov
Мусорица,musoritsa,მუსორინი,musorini
Либоров,liborov,ზიბოროვა,ziborova
Архазов,arkhazov,ალხაზოვი,alkhazovi
Адеяшвили,adeiashvili,ადეიშვილი,adeishvili
Цилошвили,tsiloshvili,წილაშვილი,tsilashvili
Любенец,liubenets,ლუბენეც,lubenets
Меатишвили,meatishvili,მეოტიშვილი,meotishvili
Хватков,khvatkov,ხვატოვი,khvatovi
Барамбия,barambiia,ბარამბია,barambia
Бухлис,bukhlis,ბუხალი,bukhali
Коталов,kotalov,კუტალოვ,kutalov
Курджиев,kurdzhiev,კიურდჟიევი,kiurdzhievi
Материкин,materikin,მარიკიან,marikian
Бармакадзе,barmakadze,ბარბაქაძე,barbaqadze
Целокидзе,tselokidze,წულუკიძე,tsulukidze
Мерерошвили,mereroshvili,მერებაშვილი,merebashvili
Сулагодзе,sulagodze,სილაგაძე,silagadze
Мусхелашвили,muskhelashvili,მუსხელიშვილი,muskhelishvili
Горешадзе,goreshadze,გურეშიძე,gureshidze
Хакичен,khakichen,ხამიჩუკ,khamichuk
Скертладзе,skertladze,სხირტლაძე,skhirtladze
Несмадзе,nesmadze,ნემსაძე,nemsadze
Плинский,plinskii,გლინსკი,glinski
Кацараба,katsaraba,ქაცარავა,qatsarava
Караманашвили,karamanashvili,ვარაზანაშვილი,varazanashvili
Салхиношвили,salkhinoshvili,სალხინაშვილი,salkhinashvili
Гулумидзе,gulumidze,ღუდუმიძე,ghudumidze
Кушнаренко,kushnarenko,კუშნარენკო,kushnarenko
Чермасошвили,chermasoshvili,ჩერტყოშვილი,chertkhoshvili
Убилова,ubilova,უბილავა,ubilava
Джибуд,dzhibud,ძიგუა,dzigua
Беканьян,bekan'ian,ბეკარიან,bekarian
Энгенов,engenov,ენგენოვ,engenov
Оцепкин,otsepkin,ოცეპკინა,otsepkina
Карчехадзе,karchekhadze,ქარჩხაძე,qarchkhadze
Дондлишвили,dondlishvili,დანდლიშვილი,dandlishvili
Панчавели,panchaveli,ყანჩაველი,khanchaveli
Андреясов,andreiasov,ანდრიასოვი,andriasovi
Варсеташвили,varsetashvili,ვარსემაშვილი,varsemashvili
Гриб,grib,გრიბ,grib
Сизвадзе,sizvadze,სისვაძე,sisvadze
Элакашвили,elakashvili,ელიკაშვილი,elikashvili
Кессян,kessian,კესიან,kesian
Каландоришвили,kalandorishvili,კალანდარიშვილი,kalandarishvili
Алиядзе,aliiadze,ალიქაძე,aliqadze
Хухонашвили,khukhonashvili,ხუხუნაშვილი,khukhunashvili
Зазрашвили,zazrashvili,ზაზრაშვილი,zazrashvili
Чеклашвили,cheklashvili,შეკლაშვილი,sheklashvili
Чухурукидзе,chukhurukidze,ჩუხრუკიძე,chukhrukidze
Бадзаизтя,badzaiztia,ბაძაღუა,badzaghua
Хусайнов,khusainov,ხუსაინოვი,khusainovi
Дунямол,duniamol,დუნიამ,duniam
Цкарошвили,tskaroshvili,ციგროშვილი,tsigroshvili
Мусаилов,musailov,მუსაილოვი,musailovi
Крецкишвили,kretskishvili,ხუციშვილი,khutsishvili
Кохняшвили,kokhniashvili,კახნიაშვილი,kakhniashvili
Пачношвили,pachnoshvili,ფაჩოშვილი,pachoshvili
Куспарян,kusparian,ლუსპარიან,lusparian
Тамерадзе,tameradze,თამარაძე,tamaradze
Булатый,bulatii,ბულაური,bulauri
Педрусьян,pedrus'ian,პეტროსიან,petrosian
Джинчардзе,dzhinchardze,ჩინჩარაძე,chincharadze
Панчвадзе,panchvadze,ფანჩვიძე,panchvidze
Маргвелиани,margveliani,მარგველიანი,margveliani
Ормазадзе,ormazadze,ომანაძე,omanadze
Оскелашвили,oskelashvili,ოსეფაშვილი,osepashvili
Мантамов,mantamov,მანასოვ,manasov
Кадогошвили,kadogoshvili,კაგოშვილი,kagoshvili
Бегадиев,begadiev,ბეგაძე,begadze
Каракусов,karakusov,კარაკულოვა,karakulova
Кабинашвилли,kabinashvilli,გაბინაშვილი,gabinashvili
Джгарков,dzhgarkov,ჟარკოვა,zharkova
Чемохошвили,chemokhoshvili,ჩერტყოშვილი,chertkhoshvili
Арекелов,arekelov,არაქელოვ,araqelov
Чапияшвили,chapiiashvili,ჩაფიაშვილი,chapiashvili
Кадакашвили,kadakashvili,კალაკაშვილი,kalakashvili
Лорьх,lor'kh,ლოპუხ,lopukh
Мачкашвили,machkashvili,მაჩხაშვილი,machkhashvili
Модзгвришлвили,modzgvrishlvili,მოძღვრიშვილი,modzghvrishvili
Амбарцмян,ambartsmian,ამბარცუმიან,ambartsumian
Вартонидзе,vartonidze,ვარდანიძე,vardanidze
Мглоблишвини,mgloblishvini,მგალობლიშვილი,mgaloblishvili
Катальян,katal'ian,კამალიან,kamalian
Тарико,tariko,ბარილო,barilo
Чанамбиридзе,chanambiridze,შალამბერიძე,shalamberidze
Кошахидзе,koshakhidze,კობახიძე,kobakhidze
Титинукашвили,titinukashvili,თითილოკაშვილი,titilokashvili
Валандия,valandiia,კალანდია,kalandia
Абримян,abrimian,აბრამიან,abramian
Синаудзе,sinaudze,სინაძე,sinadze
Жинкин,zhinkin,ზინკინ,zinkin
Лунтадзе,luntadze,გუნთაძე,guntadze
Гноргобян,gnorgobian,გიორგობიანი,giorgobiani
Мурманец,murmanets,უმანეც,umanets
Тозагулов,tozagulov,ტაზაგულოვი,tazagulovi
Колдян (Галоян),koldian (galoian),ხანგალდიანი,khangaldiani
Бурджольяне,burdzhol'iane,ბურდოიანი,burdoiani
Габиблашвили,gabiblashvili,გაბიტაშვილი,gabitashvili
Двинитадзе,dvinitadze,კვინიკაძე,kvinikadze
Харкушенко,kharkushenko,გარკუშენკო,garkushenko
Артюков,artiukov,არტიუხოვ,artiukhov
Иорданьян,iordan'ian,იორდანიან,iordanian
Чачхалиб,chachkhalib,ჩაჩხალია,chachkhalia
Манзлавидзе,manzlavidze,მანჟავიძე,manzhavidze
Хахуваня,khakhuvania,ხახუბია,khakhubia
Гуредчидзе,guredchidze,გურეშიძე,gureshidze
Сардхалян,sardkhalian,სარუხანიან,sarukhanian
Шамнашвили,shamnashvili,სამნაშვილი,samnashvili
Лунинский,luninskii,ლიპინსკი,lipinski
Василев,vasilev,ვასილევ,vasilev
Кураули,kurauli,ყურაული,khurauli
Касландзе,kaslandze,ბასლანძე,baslandze
Кабохидзе,kabokhidze,კობახიძე,kobakhidze
Козновский,koznovskii,კოზლოვსკი,kozlovski
Хамидашвили,khamidashvili,ხასიდაშვილი,khasidashvili
Мемвелесвили,memvelesvili,მეგრელიშვილი,megrelishvili
Любшин,liubshin,ლეუშინ,leushin
Календеров,kalenderov,კალანდაროვ,kalandarov
Хердаев,kherdaev,ხირდაევი,khirdaevi
Чингалидзе,chingalidze,ჩინჩალაძე,chinchaladze
Кофашвили,kofashvili,კორაშვილი,korashvili
Хинтебидзе,khintebidze,ხინთიბიძე,khintibidze
Нарчилов,narchilov,არჩილოვი,archilovi
Свиртладзе,svirtladze,სხირტლაძე,skhirtladze
Лесных,lesnikh,ლესნიხი,lesnikhi
Дзенашвили,dzenashvili,ძანაშვილი,dzanashvili
Чиснаков,chisnakov,ჩესნაკოვ,chesnakov
Джинджаришвили,dzhindzharishvili,ძიმისტარიშვილი,dzimistarishvili
Цховретадзе,tskhovretadze,ცხოვრებაძე,tskhovrebadze
Алибегишвили,alibegishvili,ალიბეგიშვილი,alibegishvili
Пиклашвили,piklashvili,ფილაშვილი,pilashvili
Демарчиаи,demarchiai,დემურჩიან,demurchian
Парузошвили,paruzoshvili,პარუნაშვილი,parunashvili
Папонян,paponian,პაპოიან,papoian
Брагунашвили,bragunashvili,ბაბუნაშვილი,babunashvili
Удушашвилли,udushashvilli,დუშაშვილი,dushashvili
Дугилерадзе,dugileradze,დუგლაძე,dugladze
Губаров,gubarov,გუბანოვ,gubanov
Тукущий,tukuschii,ტუღუში,tughushi
Медзвания,medzvaniia,მეძველია,medzvelia
Соулашвили,soulashvili,სულაშვილი,sulashvili
Каражанян,karazhanian,კარახანიან,karakhanian
Саманидзе,samanidze,სამნიძე,samnidze
Перцхалява,pertskhaliava,ფერცხალავა,pertskhalava
Реджебов,redzhebov,მედჟედოვ,medzhedov
Варшаламидзе,varshalamidze,ვარშალომიძე,varshalomidze
Адлейге,adleige,ადლეიბა,adleiba
Гаглигадзе,gagligadze,გაგილაძე,gagiladze
Кашецян,kashetsian,მშეციან,mshetsian
Сагарашвилин,sagarashvilin,საფარაშვილი,saparashvili
Богохия,bogokhiia,გოგოხია,gogokhia
Самарец,samarets,სამარინა,samarina
Эктимашвили,ektimashvili,ეკიზაშვილი,ekizashvili
Загошвилли,zagoshvilli,ზაგოშვილი,zagoshvili
Бедоашвили,bedoashvili,ბედოშვილი,bedoshvili
Кабазадзе,kabazadze,აბაზაძე,abazadze
Дематарашвили,dematarashvili,დემეტრაშვილი,demetrashvili
Галямов,galiamov,გალიამოვა,galiamova
Аленикова,alenikova,ალენიკოვა,alenikova
Чекудаев,chekudaev,ჩეკულაევი,chekulaevi
Сингатулин,singatulin,სიბაგატულინა,sibagatulina
Биндер,binder,ბინდერი,binderi
Хачиуров,khachiurov,ხაჩიროვ,khachirov
Дубинаури,dubinauri,ბუბუნაური,bubunauri
Хизанян,khizanian,ხიზანიან,khizanian
Дзигарь,dzigar',ძიგავა,dzigava
Мосиянц,mosiiants,მოსიანცი,mosiantsi
Загуташвили,zagutashvili,ზაუტაშვილი,zautashvili
Мехтазов,mekhtazov,მუხტაროვ,mukhtarov
Мундшвили,mundshvili,მუზაშვილი,muzashvili
Укриалашвили,ukrialashvili,კრიალაშვილი,krialashvili
Гопнидзе,gopnidze,გაგნიძე,gagnidze
Чиргорхадзе,chirgorkhadze,ჩირგაძე,chirgadze
Деведзе,devedze,დევაძე,devadze
Лучашвили,luchashvili,ლაჩაშვილი,lachashvili
Кудгелия,kudgeliia,კუდელინა,kudelina
Мордолешвили,mordoleshvili,მარდალეიშვილი,mardaleishvili
Масхирашвили,maskhirashvili,მასხარაშვილი,maskharashvili
Вардалишвили,vardalishvili,სარდალიშვილი,sardalishvili
Мурианов,murianov,კურბანოვ,kurbanov
Аганизов,aganizov,აგანიკოვ,aganikov
Звенов,zvenov,ივანოვ,ivanov
Харайишвили,kharaiishvili,ხარაიშვილი,kharaishvili
Шатерейшвили,shatereishvili,შათირიშვილი,shatirishvili
Касабия,kasabiia,კასაბოვა,kasabova
Сазимян,sazimian,კაზიმიან,kazimian
Кемокладзе,kemokladze,ქემოკლიძე,qemoklidze
Бурчиладзе,burchiladze,ბურჭულაძე,burtchuladze
Чарголяни,chargoliani,ჩორგოლიანი,chorgoliani
Кверцхешвили,kvertskheshvili,კვერცხიშვილი,kvertskhishvili
Жержельяни,zherzhel'iani,ჟორჟოლიანი,zhorzholiani
Сазандаров,sazandarov,საზანდაროვი,sazandarovi
Окрапитзе,okrapitze,ბარამიძე,baramidze
Панкиляшвилли,pankiliashvilli,პანკელაშვილი,pankelashvili
Цуруян,tsuruian,წარუკიან,tsarukian
Зозорашвили,zozorashvili,ზოზრაშვილი,zozrashvili
Хинароидзе,khinaroidze,კიპაროიძე,kiparoidze
Элихури,elikhuri,ელიკაური,elikauri
Афанасиади,afanasiadi,აფანასიადი,apanasiadi
Товкес,tovkes,ტოკვი,tokvi
Иваченко,ivachenko,ივანჩენკო,ivanchenko
Мамелов,mamelov,მამედოვ,mamedov
Гавелия,gaveliia,გაბელია,gabelia
Хунджукашвили,khundzhukashvili,ხუნჩუკაშვილი,khunchukashvili
Галистиян,galistiian,გალსტიან,galstian
Лагулава,lagulava,აგულავა,agulava
Падарашвили,padarashvili,ფადარაშვილი,padarashvili
Джаконидзе,dzhakonidze,დიაკონიძე,diakonidze
Шеффер,sheffer,შეფერ,sheper
Мургулян,murgulian,მურღულია,murghulia
Кебилин,kebilin,ბილინ,bilin
Хасаян,khasaian,ხასაია,khasaia
Цказарадзе,tskazaradze,წყაზარაძე,tskhazaradze
Владимеров,vladimerov,ვლადიმიროვა,vladimirova
Днобава,dnobava,ძობავა,dzobava
Пантелев,pantelev,პანტელეევა,panteleeva
Макаганов,makaganov,მამაჯანოვი,mamajanovi
Михвиев,mikhviev,მეხრიევ,mekhriev
Батоняшвили,batoniashvili,ბატონიაშვილი,batoniashvili
Логвиненко,logvinenko,ლოგვინენკო,logvinenko
Коникашвили,konikashvili,ნონიკაშვილი,nonikashvili
Заззашвилли,zazzashvilli,ზაზაშვილი,zazashvili
Унанов,unanov,უნანოვა,unanova
Фаладян,faladian,ვალადიან,valadian
Захарьев,zakhar'ev,ზახაროვ,zakharov
Гвицджилия,gvitsdzhiliia,გვიშიანი,gvishiani
Чичиев,chichiev,ჩოჩიევ,chochiev
Засадзе,zasadze,ვასაძე,vasadze
Чебокрасов,chebokrasov,ჩებოკსაროვა,cheboksarova
Надиров,nadirov,ნადიროვი,nadirovi
Жарепа,zharepa,ჟაროვა,zharova
Мильниченко,mil'nichenko,მელნიჩენკო,melnichenko
Киждадзе,kizhdadze,რიჟვაძე,rizhvadze
Ахвледнани,akhvlednani,ახვლედიანი,akhvlediani
Хобашвили,khobashvili,ხუბაშვილი,khubashvili
Болгов,bolgov,დოლგოვ,dolgov
Астров,astrov,ასტროვა,astrova
Михляев,mikhliaev,მიშლიაევ,mishliaev
Ныропетян,niropetian,აირაპეტიან,airapetian
Петречук,petrechuk,პეტრეჩუკ,petrechuk
Менрелишвили,menrelishvili,მეგრელიშვილი,megrelishvili
Сагуквадзе,sagukvadze,სალუქვაძე,saluqvadze
Сангуашвили,sanguashvili,თანგუაშვილი,tanguashvili
Емеличев,emelichev,მარიჩევ,marichev
Мохамбетов,mokhambetov,მუხამედოვ,mukhamedov
Мемиш-Огли,memish-ogli,მამიშ ოღლი,mamish oghli
Отрыжко,otrizhko,სტრიჟკო,strizhko
Кочца,kochtsa,კოჩოვა,kochova
Чогадзе,chogadze,ჩოგაძე,chogadze
Кинтибидзе,kintibidze,ხინთიბიძე,khintibidze
Бертевешвили,berteveshvili,ტერტერაშვილი,terterashvili
Уканцкировин,ukantskirovin,კანტემიროვი,kantemirovi
Даргинян,darginian,დარბინიან,darbinian
Туфан,tufan,თუქან,tuqan
Мутофьян,mutof'ian,ტუტოიან,tutoian
Хватенко,khvatenko,კოვალენკო,kovalenko
Бошвили,boshvili,იაშვილი,iashvili
Лагуткин,lagutkin,ლაგუტკინ,lagutkin
Чхетян,chkhetian,ჩხეტიანი,chkhetiani
Гречанин,grechanin,გრიჩანი,grichani
Шварцибая,shvartsibaia,ქვაცაბაია,qvatsabaia
Сеплашвили,seplashvili,სეფიაშვილი,sepiashvili
Цепурашвили,tsepurashvili,ცოფურაშვილი,tsopurashvili
Копкадзе,kopkadze,კოპაძე,kopadze
Бегелаури,begelauri,ბეგელაური,begelauri
Цыртадзе,tsirtadze,წითაძე,tsitadze
Перчихадзе,perchikhadze,ფირჩხაძე,pirchkhadze
Сочешава,socheshava,სოჩენკოვა,sochenkova
Обесолошвили,obesoloshvili,ობოლაშვილი,obolashvili
Колос,kolos,კოლოსი,kolosi
Раполов,rapolov,რასულოვ,rasulov
Тотаев,totaev,ტომაევ,tomaev
Занозин,zanozin,სანოსიან,sanosian
Улхандзе,ulkhandze,ჯურხანძე,jurkhandze
Вашанадзе,vashanadze,ვაშნაძე,vashnadze
Гадзеридзе,gadzeridze,გრძელიძე,grdzelidze
Френкель,frenkel',ფრენკელი,prenkeli
Тутупжеян,tutupzheian,ტუტუნჯიან,tutunjian
Ельява,el'iava,ელიავა,eliava
Крячков,kriachkov,კრიაჩკოვა,kriachkova
Мчедаладзе,mchedaladze,მჭედელაძე,mtchedeladze
Анвазов,anvazov,აივაზოვ,aivazov
Орджацян,ordzhatsian,ორჯაციან,orjatsian
Валев,valev,ვალიევ,valiev
Кокоришвили,kokorishvili,კოკორიშვილი,kokorishvili
Абелашвилли,abelashvilli,აბელაშვილი,abelashvili
Говорущенко,govoruschenko,ვოროჩენკო,vorochenko
Кудсубидзе,kudsubidze,ნუცუბიძე,nutsubidze
Геннебашвили,gennebashvili,გენებაშვილი,genebashvili
Аврашко,avrashko,ოვრაშკო,ovrashko
Таралошвили,taraloshvili,თარალოშვილი,taraloshvili
Шараян,sharaian,შაროიან,sharoian
Цохели,tsokheli,ჩოხელი,chokheli
Канецян,kanetsian,კანციან,kantsian
Вахтуридзе,vakhturidze,ბახტურიძე,bakhturidze
Хутеношвили,khutenoshvili,ხოტენაშვილი,khotenashvili
Мухараблидзе,mukharablidze,მახარობლიძე,makharoblidze
Попишвили,popishvili,პოპიაშვილი,popiashvili
Перехалашвили,perekhalashvili,ფარეხელაშვილი,parekhelashvili
Читлахиди,chitlakhidi,ჩილიკიდი,chilikidi
Хализура,khalizura,ხალიზოვა,khalizova
Карсиян,karsiian,კარსლიან,karslian
Хакерошвили,khakeroshvili,ხოკერაშვილი,khokerashvili
Тыщенко,tischenko,ტიმჩენკო,timchenko
Хатиташвили,khatitashvili,ხატიაშვილი,khatiashvili
Ерхалев,erkhalev,სუხარევ,sukharev
Бизишвили,bizishvili,ბზიშვილი,bzishvili
Леонинков,leoninkov,მელნიკოვ,melnikov
Гелукашвили,gelukashvili,გელუკაშვილი,gelukashvili
Залигаев,zaligaev,ზილიგაევ,ziligaev
Сафар-Оглы,safar-ogli,საფარ-ოღლი,sapar-oghli
Халафаев,khalafaev,ხაბალაევ,khabalaev
Хайдабуридзе,khaidaburidze,ხადურიძე,khaduridze
Хауфо,khaufo,ხასკო,khasko
Качихмадзе,kachikhmadze,კაჭახმაძე,katchakhmadze
Пачхадзе,pachkhadze,ფიჩხაძე,pichkhadze
Вахрушев,vakhrushev,ვახრუშევა,vakhrusheva
Анхаидзе,ankhaidze,აფხაიძე,apkhaidze
Ишдян,ishdian,ისოიან,isoian
Посиладзе,posiladze,ბასილაძე,basiladze
Комсахурдия,komsakhurdiia,გამსახურდია,gamsakhurdia
Басанцян,basantsian,ბასენციან,basentsian
Худиралий,khudiralii,ხუდალეი,khudalei
Монцков,montskov,მანწკავა,mantskava
Саркизян,sarkizian,სარკისიან,sarkisian
Элюзов,eliuzov,ელიაზოვი,eliazovi
Бахман,bakhman,ჰახმან,hakhman
Незашвилли,nezashvilli,ონეზაშვილი,onezashvili
Мишкорян,mishkorian,მისკარიან,miskarian
Когомидзе,kogomidze,ტოგონიძე,togonidze
Ходурин,khodurin,ხადური,khaduri
Малашвилли,malashvilli,მელაშვილი,melashvili
Кантарошвили,kantaroshvili,კანტროშვილი,kantroshvili
Хутелашвили,khutelashvili,ხუტილაშვილი,khutilashvili
Абшинава,abshinava,აბშილავა,abshilava
Увыкин,uvikin,უსიკი,usiki
Кинелян,kinelian,დანელიან,danelian
Рочимов,rochimov,რაჰიმოვ,rahimov
Сусян,susian,სუჯიან,sujian
Курмамедов,kurmamedov,ნურმამედოვა,nurmamedova
Инасерадзе,inaseradze,ინასარაძე,inasaradze
Калчабаев,kalchabaev,კაჭაბავა,katchabava
Куторов,kutorov,კუტალოვ,kutalov
Губерадзе,guberadze,გუბელაძე,gubeladze
Хингочашвили,khingochashvili,ყანჩაშვილი,khanchashvili
Маклишвили,maklishvili,მაყიშვილი,makhishvili
Цхацешвили,tskhatseshvili,ცხადიაშვილი,tskhadiashvili
Зимнетарошвили,zimnetaroshvili,ძიმისტარიშვილი,dzimistarishvili
Чубария (Чубабрия),chubariia (chubabriia),ელიავა-ჭუბაბრია,eliava-tchubabria
Бенгилашвили,bengilashvili,ბეგიაშვილი,begiashvili
Липиртелиани,lipirteliani,ლიპარტელიანი,liparteliani
Критницкий,kritnitskii,კრინიცკი,krinitski
Кушельян,kushel'ian,კეშელიან,keshelian
Калбая,kalbaia,კარბაია,karbaia
Лейквешвили,leikveshvili,ლეკვეიშვილი,lekveishvili
Цкутрашвили,tskutrashvili,წუწაშვილი,tsutsashvili
Шаланбаров,shalanbarov,ხალანდაროვი,khalandarovi
Трищенко,trischenko,ტიმჩენკო,timchenko
Магулишвили,magulishvili,მაგულიშვილი,magulishvili
Мазамашвили,mazamashvili,მაზანაშვილი,mazanashvili
Козовой,kozovoi,ლოზოვოი,lozovoi
Бертяшвили,bertiashvili,ბერიაშვილი,beriashvili
Зейнетдинов,zeinetdinov,გაინეტდინოვა,gainetdinova
Кохамишвили,kokhamishvili,კოხაშვილი,kokhashvili
Бабушвилли,babushvilli,ბაბაშვილი,babashvili
Шенгета,shengeta,შენგელია,shengelia
Бейдершвили,beidershvili,ბედოშვილი,bedoshvili
Шнукаев,shnukaev,შიუკაევი,shiukaevi
Калькитадзе,kal'kitadze,კაკიტაძე,kakitadze
Субин,subin,სუმინ,sumin
Качеров,kacherov,კუჩეროვ,kucherov
Доборошвили,doboroshvili,ბეროშვილი,beroshvili
Кутин,kutin,კუნინ,kunin
Ковзирадзе,kovziradze,კოვზირიძე,kovziridze
Абромидзе,abromidze,აბრამიძე,abramidze
Толардава,tolardava,თოლორდავა,tolordava
Галахвелидзе,galakhvelidze,გალახვერიძე,galakhveridze
Чадугишвили,chadugishvili,ჯადუგიშვილი,jadugishvili
Когогашвили,kogogashvili,გოგოლაშვილი,gogolashvili
Тофурия,tofuriia,თოფურია,topuria
Инатиба,inatiba,ქათიბა,qatiba
Манцурадзе,mantsuradze,მაისურაძე,maisuradze
Вольчук,vol'chuk,ვოლჩეკ,volchek
Печорский,pechorskii,პეჩერსკი,pecherski
Татраумин,tatraumin,თეთრაული,tetrauli
Конгашвилли,kongashvilli,კონიაშვილი,koniashvili
Панициди,panitsidi,პაროციდი,parotsidi
Есенджия,esendzhiia,სონძია,sondzia
Трум,trum,ტრუტ,trut
Кемхадзе,kemkhadze,ქემხაძე,qemkhadze
Ачерта,acherta,ჭედია,tchedia
Джанусошвили,dzhanusoshvili,ძაწოშვილი,dzatsoshvili
Мткарелишвили,mtkarelishvili,მთვარელიშვილი,mtvarelishvili
Дидзямия,didziamiia,ძაძამია,dzadzamia
Шалимберидзе,shalimberidze,შალამბერიძე,shalamberidze
Вырвинишко,virvinishko,ვირვიკიშკა,virvikishka
Капчилашвилли,kapchilashvilli,კაჩილაშვილი,kachilashvili
Цыхисели,tsikhiseli,ციხისელი,tsikhiseli
Стопневич,stopnevich,სტოიანოვიჩ,stoianovich
Резваншвили,rezvanshvili,ბეჟანიშვილი,bezhanishvili
Хуцраулы,khutsrauli,ხუცურაული,khutsurauli
Кинаш,kinash,კინას,kinas
Каудашвилли,kaudashvilli,კუდაშვილი,kudashvili
Костово,kostovo,კოსტოვი,kostovi
Баранский,baranskii,ბარანკინი,barankini
Шатареишвили,shatareishvili,შათირიშვილი,shatirishvili
Луликян,lulikian,გულიკიან,gulikian
Линник,linnik,ლინნიკ,linnik
Хабалошвили,khabaloshvili,ხაბალაშვილი,khabalashvili
Вардик,vardik,ვარდია,vardia
Тевдольян,tevdol'ian,თევოსიან,tevosian
Кудетурский,kudeturskii,კუდელსკი,kudelski
Гэлоян,geloian,გალოიან,galoian
Шарови,sharovi,შაროვი,sharovi
Еболкидзе,ebolkidze,დოლიძე,dolidze
Кордезьян,kordez'ian,კორძაია,kordzaia
Мазакошвили,mazakoshvili,მაზანაშვილი,mazanashvili
Черкащов,cherkaschov,ჩერკასოვი,cherkasovi
Наборашвилли,naborashvilli,ნაბორაშვილი,naborashvili
Пиркулашвили,pirkulashvili,პირკულაშვილი,pirkulashvili
Кагаташвили,kagatashvili,კაგანაშვილი,kaganashvili
Какурья,kakur'ia,კაკურია,kakuria
Гндлян,gndlian,გნდლიან,gndlian
Хеньчаков,khen'chakov,ხინჩაგოვ,khinchagov
Бомов,bomov,ბოსოვ,bosov
Пайдаротшвилли,paidarotshvilli,ბაიდარაშვილი,baidarashvili
Цыцашвилий,tsitsashvilii,წიწაშვილი,tsitsashvili
Хитарава,khitarava,ხითაროვა,khitarova
Пажулания,pazhulaniia,ფაჩულია,pachulia
Шахнадзарян,shakhnadzarian,შახნაზარიან,shakhnazarian
Туровелидзе,turovelidze,ტურაბელიძე,turabelidze
Аргувадзе,arguvadze,არჩვაძე,archvadze
Джагоркави,dzhagorkavi,ძაგოევი,dzagoevi
Шамиль-Оглы,shamil'-ogli,შამილ-ოღლი,shamil-oghli
Лепеваридзе,lepevaridze,ლეფსვერიძე,lepsveridze
Негошвили,negoshvili,ნესოშვილი,nesoshvili
Бабададзе,babadadze,გაბადაძე,gabadadze
Сидоропулло,sidoropullo,სიდოროპულო,sidoropulo
Арепьян,arep'ian,არევიან,arevian
Шайбегьян,shaibeg'ian,შაიბეკიან,shaibekian
Астадурян,astadurian,ასტატურიან,astaturian
Омаидзе,omaidze,ომაიძე,omaidze
Гулорваба,gulorvaba,გულორდავა,gulordava
Георгобиянс,georgobiians,გეორგობიანი,georgobiani
Демарчян,demarchian,დემურჩიან,demurchian
Тунаканян,tunakanian,ტონაკანიან,tonakanian
Серибегов,seribegov,სარიბეგოვი,saribegovi
Маргаритошвили,margaritoshvili,მარგალიტაშვილი,margalitashvili
Неврадзе,nevradze,ბერაძე,beradze
Жукавин,zhukavin,ჟუკოვინ,zhukovin
Алешкин,aleshkin,ალეშკინა,aleshkina
Мджян,mdzhian,იაჟიან,iazhian
Гепаридзе,geparidze,ნეფარიძე,neparidze
Хунишвили,khunishvili,ხუნაშვილი,khunashvili
Зангурянц,zanguriants,ზანგურიანცი,zanguriantsi
Галеган,galegan,გალაგან,galagan
Кемешвили,kemeshvili,დემეშვილი,demeshvili
Донарахян,donarakhian,დონაკანიან,donakanian
Жикурошвилли,zhikuroshvilli,ხუროშვილი,khuroshvili
Буцкрехидзе,butskrekhidze,ბუცხრეკიძე,butskhrekidze
Наблиашвили,nabliashvili,ტაბლიაშვილი,tabliashvili
Тапады,tapadi,ამადი,amadi
Шахлагмян,shakhlagmian,შახლამიანი,shakhlamiani
Чжавахашвили,chzhavakhashvili,ჩომახაშვილი,chomakhashvili
Лачришвили,lachrishvili,ლაჩიშვილი,lachishvili
Тагонадзе,tagonadze,საგინაძე,saginadze
Атаманов,atamanov,ატამანოვა,atamanova
Магадзе,magadze,მაქაძე,maqadze
Габисаури,gabisauri,გაბიდაური,gabidauri
Мустатошвили,mustatoshvili,თათოშვილი,tatoshvili
Джалагунд,dzhalagund,შალაგინა,shalagina
Мишкудиони,mishkudioni,მუშკუდიანი,mushkudiani
Кумикян,kumikian,კუზიკიან,kuzikian
Моляров,moliarov,მალიაროვი,maliarovi
Цихутадзе,tsikhutadze,ციხილაძე,tsikhiladze
Богдуашвили,bogduashvili,კოღუაშვილი,koghuashvili
